cc_code,file,row,kind,category,account_code,description,reference_fx,formulas,values_vnd
1412000004,01.KDTVN 機器製造1課　_MP FY2027_各予定(Ver01).xlsx,133,interest,,9114120007,固定資産金利 (建物+土地),26273.0,"[249671268, 236812999, 232187112, 236280445, 241724211, 241721058, 236257588, 239553273, 240079521, 242989781, 256300209, 239246142]","[249671268.0, 236812999.0, 232187112.0, 236280445.0, 241724211.0, 241721058.0, 236257588.0, 239553273.0, 240079521.0, 242989781.0, 256300209.0, 239246142.0]"
1412000005,02.KDTVN 機器製造２課　_MP FY2027_各予定(Ver01).xlsx,130,interest,,9114120007,固定資産金利 (建物+土地),26273.0,"[338865213, 322905154, 323958176, 324324947, 323599549, 323698598, 323367821, 322842099, 320790965, 322270924, 327317704, 321465919]","[338865213.0, 322905154.0, 323958176.0, 324324947.0, 323599549.0, 323698598.0, 323367821.0, 322842099.0, 320790965.0, 322270924.0, 327317704.0, 321465919.0]"
1412000062,03.KDTVN 機器製造管理課_MP FY2027_各予定(Ver01).xlsx,42,interest,,9114120007,固定資産金利 建物,,"[4129327, 3989818, 4233631, 3990606, 3823510, 3890769, 4005319, 3956714, 3925712, 3805119, 3519268, 3898388]","[4129327.0, 3989818.0, 4233631.0, 3990606.0, 3823510.0, 3890769.0, 4005319.0, 3956714.0, 3925712.0, 3805119.0, 3519268.0, 3898388.0]"
1412000062,03.KDTVN 機器製造管理課_MP FY2027_各予定(Ver01).xlsx,43,interest,,9114120007,固定資産金利 土地,,"[523621, 519943, 551733, 519943, 498136, 507069, 522045, 515476, 511535, 495772, 458727, 508120]","[523621.0, 519943.0, 551733.0, 519943.0, 498136.0, 507069.0, 522045.0, 515476.0, 511535.0, 495772.0, 458727.0, 508120.0]"
1412000034,04.KDTVN トナー製造課_MP FY2027_各予定(Ver01).xlsx,38,interest,,9114120007, 固定資材金利 (T11/2026) Lãi suất TSCĐ,26273.0,"[""=ROUND($B$2*(3235.83-41.16-145.62-16.78),0)"", ""=ROUND($B$2*2100.37,0)"", ""=ROUND($B$2*2099.14,0)"", ""=ROUND($B$2*2098.5,0)"", ""=ROUND($B$2*2084.1,0)"", ""=ROUND($B$2*2068.51,0)"", ""=ROUND($B$2*2066.76,0)"", ""=ROUND($B$2*2065.72,0)"", ""=ROUND($B$2*2059.02,0)"", ""=ROUND($B$2*2051.99,0)"", ""=ROUND($B$2*2044.96,0)"", ""=ROUND($B$2*2037.93,0)""]","[79666830.0, 55183021.0, 55150705.0, 55133891.0, 54755559.0, 54345963.0, 54299985.0, 54272662.0, 54096632.0, 53911933.0, 53727234.0, 53542535.0]"
1412000034,04.KDTVN トナー製造課_MP FY2027_各予定(Ver01).xlsx,54,interest,,9114120007,建物金利Lãi suất nhà xưởng (T5/2019~)　,26273.0,"[""=ROUND(6180.47*$B$2,0)"", ""=ROUND($B$2*5868.57,0)"", ""=ROUND($B$2*5949.28,0)"", ""=ROUND($B$2*5872.83,0)"", ""=ROUND($B$2*5835.32,0)"", ""=ROUND($B$2*5858.63,0)"", ""=ROUND($B$2*5947.58,0)"", ""=ROUND($B$2*5929.29,0)"", ""=ROUND($B$2*5917.57,0)"", ""=ROUND($B$2*5872.09,0)"", ""=ROUND($B$2*5764.43,0)"", ""=ROUND($B$2*5907.29,0)""]","[162379488.0, 154184940.0, 156305433.0, 154296863.0, 153311362.0, 153923786.0, 156260769.0, 155780236.0, 155472317.0, 154277421.0, 151448869.0, 155202230.0]"
1412000034,04.KDTVN トナー製造課_MP FY2027_各予定(Ver01).xlsx,55,interest,,9114120007,土地金利Lãi suất đất (T5/2019~),26273.0,"[""=ROUND(783.62*$B$2,0)"", ""=ROUND($B$2*764.72,0)"", ""=ROUND($B$2*775.24,0)"", ""=ROUND($B$2*765.28,0)"", ""=ROUND($B$2*760.39,0)"", ""=ROUND($B$2*763.43,0)"", ""=ROUND($B$2*775.02,0)"", ""=ROUND($B$2*772.63,0)"", ""=ROUND($B$2*771.11,0)"", ""=ROUND($B$2*765.18,0)"", ""=ROUND($B$2*751.15,0)"", ""=ROUND($B$2*769.77,0)""]","[20588048.0, 20091489.0, 20367881.0, 20106201.0, 19977726.0, 20057596.0, 20362100.0, 20299308.0, 20259373.0, 20103574.0, 19734964.0, 20224167.0]"
1412000048,05.KDTVN トナー生産技術課_MP FY2027_各予定(Ver01).xlsx,43,interest,,9114120007,Lãi suất nhà xưởng  建物金利,26273.0,"[""=ROUND(194.96*$B$2,0)"", ""=ROUND(186.84*$B$2,0)"", ""=ROUND(194.26*$B$2,0)"", ""=ROUND(186.86*$B$2,0)"", ""=ROUND(181.77*$B$2,0)"", ""=ROUND(183.82*$B$2,0)"", ""=ROUND(187.31*$B$2,0)"", ""=ROUND(185.83*$B$2,0)"", ""=ROUND(184.89*$B$2,0)"", ""=ROUND(181.21*$B$2,0)"", ""=ROUND(172.51*$B$2,0)"", ""=ROUND(184.06*$B$2,0)""]","[5122184.0, 4908847.0, 5103793.0, 4909373.0, 4775643.0, 4829503.0, 4921196.0, 4882312.0, 4857615.0, 4760930.0, 4532355.0, 4835808.0]"
1412000048,05.KDTVN トナー生産技術課_MP FY2027_各予定(Ver01).xlsx,44,interest,,9114120007,Lãi suất đất 土地金利,26273.0,"[""=ROUND(24.72*$B$2,0)"", ""=ROUND(24.35*$B$2,0)"", ""=ROUND(25.31*$B$2,0)"", ""=ROUND(24.35*$B$2,0)"", ""=ROUND(23.69*$B$2,0)"", ""=ROUND(23.95*$B$2,0)"", ""=ROUND(24.41*$B$2,0)"", ""=ROUND(24.22*$B$2,0)"", ""=ROUND(24.09*$B$2,0)"", ""=ROUND(23.61*$B$2,0)"", ""=ROUND(22.48*$B$2,0)"", ""=ROUND(23.98*$B$2,0)""]","[649469.0, 639748.0, 664970.0, 639748.0, 622407.0, 629238.0, 641324.0, 636332.0, 632917.0, 620306.0, 590617.0, 630027.0]"
1412000055,06.KDTVN トナー品質管理課　_MP FY2027_各予定(Ver01).xlsx,43,interest,,9114120007,Lãi suất nhà xưởng  建物金利,26273.0,"[""=ROUND(130*$B$2,0)"", ""=ROUND(125.4*$B$2,0)"", ""=ROUND(132.51*$B$2,0)"", ""=ROUND(125.42*$B$2,0)"", ""=ROUND(122.37*$B$2,0)"", ""=ROUND(124.41*$B$2,0)"", ""=ROUND(127.9*$B$2,0)"", ""=ROUND(126.43*$B$2,0)"", ""=ROUND(125.48*$B$2,0)"", ""=ROUND(121.8*$B$2,0)"", ""=ROUND(113.1*$B$2,0)"", ""=ROUND(124.65*$B$2,0)""]","[3415490.0, 3294634.0, 3481435.0, 3295160.0, 3215027.0, 3268624.0, 3360317.0, 3321695.0, 3296736.0, 3200051.0, 2971476.0, 3274929.0]"
1412000055,06.KDTVN トナー品質管理課　_MP FY2027_各予定(Ver01).xlsx,44,interest,,9114120007,Lãi suất đất 土地金利,26273.0,"[""=ROUND(16.48*$B$2,0)"", ""=ROUND(16.34*$B$2,0)"", ""=ROUND(17.27*$B$2,0)"", ""=ROUND(16.34*$B$2,0)"", ""=ROUND(15.95*$B$2,0)"", ""=ROUND(16.21*$B$2,0)"", ""=ROUND(16.67*$B$2,0)"", ""=ROUND(16.47*$B$2,0)"", ""=ROUND(16.35*$B$2,0)"", ""=ROUND(15.87*$B$2,0)"", ""=ROUND(14.74*$B$2,0)"", ""=ROUND(16.24*$B$2,0)""]","[432979.0, 429301.0, 453735.0, 429301.0, 419054.0, 425885.0, 437971.0, 432716.0, 429564.0, 416953.0, 387264.0, 426674.0]"
1412000050,07.KDTVN MD1課_MP FY2027_各予定(Ver01).xlsx,40,interest,,9114120007,固定資産金利　建物,26273.0,"[2104020, 2104020, 2104020, 2104020, 2104020, 2104020, 2104020, 2104020, 2104020, 2104020, 2104020, 2104020]","[2104020.0, 2104020.0, 2104020.0, 2104020.0, 2104020.0, 2104020.0, 2104020.0, 2104020.0, 2104020.0, 2104020.0, 2104020.0, 2104020.0]"
1412000050,07.KDTVN MD1課_MP FY2027_各予定(Ver01).xlsx,41,interest,,9114120007,固定資産金利　土地使用権,26273.0,"[266763, 266763, 266763, 266763, 266763, 266763, 266763, 266763, 266763, 266763, 266763, 266763]","[266763.0, 266763.0, 266763.0, 266763.0, 266763.0, 266763.0, 266763.0, 266763.0, 266763.0, 266763.0, 266763.0, 266763.0]"
1412000077,08.KDTVN MD2課_MP FY2027_各予定(Ver01).xlsx,41,interest,,9114120007,固定資産金利　建物,26273.0,"[3005630, 3005630, 3005630, 3005630, 3005630, 3005630, 3005630, 3005630, 3005630, 3005630, 3005630, 3005630]","[3005630.0, 3005630.0, 3005630.0, 3005630.0, 3005630.0, 3005630.0, 3005630.0, 3005630.0, 3005630.0, 3005630.0, 3005630.0, 3005630.0]"
1412000077,08.KDTVN MD2課_MP FY2027_各予定(Ver01).xlsx,42,interest,,9114120007,固定資産金利　土地使用権,26273.0,"[381014, 381014, 381014, 381014, 381014, 381014, 381014, 381014, 381014, 381014, 381014, 381014]","[381014.0, 381014.0, 381014.0, 381014.0, 381014.0, 381014.0, 381014.0, 381014.0, 381014.0, 381014.0, 381014.0, 381014.0]"
1412000053,09.KDTVN 工程品質管理1課_MP FY2027_各予定(Ver01).xlsx,41,interest,,9114120007,固定資産金利/Interest (建物Building) Lãi TSCĐ ( Xây dựng),26273.0,"[""=ROUND(D1*331.11,0)"", ""=ROUND(D1*313.71,0)"", ""=ROUND(D1*320.86,0)"", ""=ROUND(D1*326.42,0)"", ""=ROUND(D1*319.92,0)"", ""=ROUND(D1*321.55,0)"", ""=ROUND(D1*332.3,0)"", ""=ROUND(D1*329.07,0)"", ""=ROUND(D1*328.11,0)"", ""=ROUND(D1*323.78,0)"", ""=ROUND(D1*308.74,0)"", ""=ROUND(D1*328.43,0)""]","[8699253.0, 8242103.0, 8429955.0, 8576033.0, 8405258.0, 8448083.0, 8730518.0, 8645656.0, 8620434.0, 8506672.0, 8111526.0, 8628841.0]"
1412000053,09.KDTVN 工程品質管理1課_MP FY2027_各予定(Ver01).xlsx,42,interest,,9114120007,固定資産金利 /Interest(土地 Land) Lãi TSCĐ ( Đất),26273.0,"[""=ROUND(D1*41.98,0)"", ""=ROUND(D1*40.88,0)"", ""=ROUND(D1*41.81,0)"", ""=ROUND(D1*42.53,0)"", ""=ROUND(D1*41.69,0)"", ""=ROUND(D1*41.9,0)"", ""=ROUND(D1*43.3,0)"", ""=ROUND(D1*42.88,0)"", ""=ROUND(D1*42.76,0)"", ""=ROUND(D1*42.19,0)"", ""=ROUND(D1*40.23,0)"", ""=ROUND(D1*42.8,0)""]","[1102941.0, 1074040.0, 1098474.0, 1117391.0, 1095321.0, 1100839.0, 1137621.0, 1126586.0, 1123433.0, 1108458.0, 1056963.0, 1124484.0]"
1412000008,10.KDTVN 生産管理課_MP FY2027_各予定(Ver01).xlsx,37,interest,,9114120007,建物 Building (lãi),26273.0,"[""=ROUND($B$2*Z$37,0)"", ""=ROUND($B$2*AA$37,0)"", ""=ROUND($B$2*AB$37,0)"", ""=ROUND($B$2*AC$37,0)"", ""=ROUND($B$2*AD$37,0)"", ""=ROUND($B$2*AE$37,0)"", ""=ROUND($B$2*AF$37,0)"", ""=ROUND($B$2*AG$37,0)"", ""=ROUND($B$2*AH$37,0)"", ""=ROUND($B$2*AI$37,0)"", ""=ROUND($B$2*AJ$37,0)"", ""=ROUND($B$2*AK$37,0)""]","[1393520.0, 1336508.0, 1417691.0, 1336508.0, 1281071.0, 1303404.0, 1341499.0, 1325473.0, 1314964.0, 1274766.0, 1179658.0, 1306031.0]"
1412000008,10.KDTVN 生産管理課_MP FY2027_各予定(Ver01).xlsx,38,interest,,9114120007,土地 Land (lãi),26273.0,"[""=ROUND($B$2*Z$38,0)"", ""=ROUND($B$2*AA$38,0)"", ""=ROUND($B$2*AB$38,0)"", ""=ROUND($B$2*AC$38,0)"", ""=ROUND($B$2*AD$38,0)"", ""=ROUND($B$2*AE$38,0)"", ""=ROUND($B$2*AF$38,0)"", ""=ROUND($B$2*AG$38,0)"", ""=ROUND($B$2*AH$38,0)"", ""=ROUND($B$2*AI$38,0)"", ""=ROUND($B$2*AJ$38,0)"", ""=ROUND($B$2*AK$38,0)""]","[176555.0, 174190.0, 184699.0, 174190.0, 166834.0, 169724.0, 174715.0, 172614.0, 171300.0, 166045.0, 153697.0, 170249.0]"
1412000008,10.KDTVN 生産管理課_MP FY2027_各予定(Ver01).xlsx,77,interest,,9114120007,固定資産金利/lãi tài sản cố định,26273.0,"[null, null, null, null, null, null, null, null, null, null, null, null]","[null, null, null, null, null, null, null, null, null, null, null, null]"
1412000010,11.KDTVN 採算管理課_MP FY2027_各予定(Ver01).xlsx,41,interest,,9114120007,固定資産金利（建物）,26273.0,"[""=ROUND(V41*$B$2,0)"", ""=ROUND(W41*$B$2,0)"", ""=ROUND(X41*$B$2,0)"", ""=ROUND(Y41*$B$2,0)"", ""=ROUND(Z41*$B$2,0)"", ""=ROUND(AA41*$B$2,0)"", ""=ROUND(AB41*$B$2,0)"", ""=ROUND(AC41*$B$2,0)"", ""=ROUND(AD41*$B$2,0)"", ""=ROUND(AE41*$B$2,0)"", ""=ROUND(AF41*$B$2,0)"", ""=ROUND(AG41*$B$2,0)""]","[836007.0, 801852.0, 850720.0, 801852.0, 768485.0, 782147.0, 805005.0, 795284.0, 788978.0, 764807.0, 707795.0, 783461.0]"
1412000010,11.KDTVN 採算管理課_MP FY2027_各予定(Ver01).xlsx,42,interest,,9114120007,固定資産金利（土地）,26273.0,"[""=ROUND(V42*$B$2,0)"", ""=ROUND(W42*$B$2,0)"", ""=ROUND(X42*$B$2,0)"", ""=ROUND(Y42*$B$2,0)"", ""=ROUND(Z42*$B$2,0)"", ""=ROUND(AA42*$B$2,0)"", ""=ROUND(AB42*$B$2,0)"", ""=ROUND(AC42*$B$2,0)"", ""=ROUND(AD42*$B$2,0)"", ""=ROUND(AE42*$B$2,0)"", ""=ROUND(AF42*$B$2,0)"", ""=ROUND(AG42*$B$2,0)""]","[105880.0, 104567.0, 110872.0, 104567.0, 100100.0, 101939.0, 104829.0, 103516.0, 102727.0, 99575.0, 92218.0, 102202.0]"
1412000054,12.KDTVN マスター管理課_MP FY2027_各予定(Ver01).xlsx,58,interest,,9114120007,"建物　金利  Lãi suất vp, tòa nhà",26273.0,"[""=ROUND((U58*$B$2),0)"", ""=ROUND((V58*$B$2),0)"", ""=ROUND((W58*$B$2),0)"", ""=ROUND((X58*$B$2),0)"", ""=ROUND((Y58*$B$2),0)"", ""=ROUND((Z58*$B$2),0)"", ""=ROUND((AA58*$B$2),0)"", ""=ROUND((AB58*$B$2),0)"", ""=ROUND((AC58*$B$2),0)"", ""=ROUND((AD58*$B$2),0)"", ""=ROUND((AE58*$B$2),0)"", ""=ROUND((AF58*$B$2),0)""]","[1950770.0, 1870900.0, 1984662.0, 1871163.0, 1793395.0, 1824660.0, 1878257.0, 1855662.0, 1840949.0, 1784725.0, 1651521.0, 1828338.0]"
1412000054,12.KDTVN マスター管理課_MP FY2027_各予定(Ver01).xlsx,59,interest,,9114120007,土地　金利  Lãi suất đất,26273.0,"[""=ROUND((U59*$B$2),0)"", ""=ROUND((V59*$B$2),0)"", ""=ROUND((W59*$B$2),0)"", ""=ROUND((X59*$B$2),0)"", ""=ROUND((Y59*$B$2),0)"", ""=ROUND((Z59*$B$2),0)"", ""=ROUND((AA59*$B$2),0)"", ""=ROUND((AB59*$B$2),0)"", ""=ROUND((AC59*$B$2),0)"", ""=ROUND((AD59*$B$2),0)"", ""=ROUND((AE59*$B$2),0)"", ""=ROUND((AF59*$B$2),0)""]","[247229.0, 243813.0, 258526.0, 243813.0, 233567.0, 237771.0, 244864.0, 241712.0, 239872.0, 232516.0, 215176.0, 238296.0]"
1412000036,13.KDTVN 部品管理1課_MP FY2027_各予定(Ver01).xlsx,53,interest,,9114120007,lãi nhà xưởng,26273.0,"[517634062, 488639967, 489129696, 488580065, 487670494, 487659196, 488044621, 487775323, 487729608, 487484218, 486355267, 487758245]","[517634062.0, 488639967.0, 489129696.0, 488580065.0, 487670494.0, 487659196.0, 488044621.0, 487775323.0, 487729608.0, 487484218.0, 486355267.0, 487758245.0]"
1412000036,13.KDTVN 部品管理1課_MP FY2027_各予定(Ver01).xlsx,54,interest,,9114120007,lãi đất,26273.0,"[65630743, 63673667, 63737510, 63665785, 63547294, 63545717, 63596162, 63560956, 63554913, 63523123, 63375994, 63558591]","[65630743.0, 63673667.0, 63737510.0, 63665785.0, 63547294.0, 63545717.0, 63596162.0, 63560956.0, 63554913.0, 63523123.0, 63375994.0, 63558591.0]"
1412000036,13.KDTVN 部品管理1課_MP FY2027_各予定(Ver01).xlsx,61,interest,,9114120007,Lãi KH xe nâng tay điện ( 1 xe),26273.0,"[119804, 97210, 97210, 97210, 97210, 97210, 97210, 97210, 97210, 97210, 97210, 97210]","[119804.0, 97210.0, 97210.0, 97210.0, 97210.0, 97210.0, 97210.0, 97210.0, 97210.0, 97210.0, 97210.0, 97210.0]"
1412000036,13.KDTVN 部品管理1課_MP FY2027_各予定(Ver01).xlsx,62,interest,,9114120007,Lãi KH xe nâng tay điện ( 2 xe) 10.2025,26273.0,"[233829, 214387, 214387, 214387, 214387, 214387, 214387, 214387, 214387, 214387, 214387, 214387]","[233829.0, 214387.0, 214387.0, 214387.0, 214387.0, 214387.0, 214387.0, 214387.0, 214387.0, 214387.0, 214387.0, 214387.0]"
1412000036,13.KDTVN 部品管理1課_MP FY2027_各予定(Ver01).xlsx,63,interest,,9114120007,Lãi KH xe nâng tay điện SP (4 xe T12.25),26273.0,"[0, 386738, 386738, 386738, 386738, 386738, 386738, 386738, 386738, 386738, 386738, 386738]","[0.0, 386738.0, 386738.0, 386738.0, 386738.0, 386738.0, 386738.0, 386738.0, 386738.0, 386738.0, 386738.0, 386738.0]"
1412000036,13.KDTVN 部品管理1課_MP FY2027_各予定(Ver01).xlsx,64,interest,,9114120007,Lãi KH xe nâng tay điện SP (1 xe T12.25),26273.0,"[0, 90116, 90116, 90116, 90116, 90116, 90116, 90116, 90116, 90116, 90116, 90116]","[0.0, 90116.0, 90116.0, 90116.0, 90116.0, 90116.0, 90116.0, 90116.0, 90116.0, 90116.0, 90116.0, 90116.0]"
1412000006,14.KDTVN メカ製造技術1課_MP FY2027_各予定(Ver01).xlsx,50,interest,,9114120007,固定資産金利（建物）人数は先月の１日現在の人数と使用面積に基づく,26273.0,"[""=ROUND(156.9*$B2,0)"", ""=ROUND(148.89*$B2,0)"", ""=ROUND(172.13*$B2,0)"", ""=ROUND(167.32*$B2,0)"", ""=ROUND(161.6*$B2,0)"", ""=ROUND(163.9*$B2,0)"", ""=ROUND(167.83*$B2,0)"", ""=ROUND(166.17*$B2,0)"", ""=ROUND(165.1*$B2,0)"", ""=ROUND(164.77*$B2,0)"", ""=ROUND(154.62*$B2,0)"", ""=ROUND(168.09*$B2,0)""]","[null, null, null, null, null, null, null, null, null, null, null, null]"
1412000006,14.KDTVN メカ製造技術1課_MP FY2027_各予定(Ver01).xlsx,51,interest,,9114120007,固定資産金利（土地）人数は先月の１日現在の人数と使用面積に基づく,26273.0,"[""=ROUND(19.89*$B2,0)"", ""=ROUND(19.4*$B2,0)"", ""=ROUND(22.43*$B2,0)"", ""=ROUND(21.8*$B2,0)"", ""=ROUND(21.06*$B2,0)"", ""=ROUND(21.36*$B2,0)"", ""=ROUND(21.87*$B2,0)"", ""=ROUND(21.65*$B2,0)"", ""=ROUND(21.51*$B2,0)"", ""=ROUND(21.47*$B2,0)"", ""=ROUND(20.15*$B2,0)"", ""=ROUND(21.9*$B2,0)""]","[null, null, null, null, null, null, null, null, null, null, null, null]"
1412000089,15.KDTVN メカ製造技術2課_MP FY2027_各予定(Ver01).xlsx,50,interest,,9114120007,固定資産金利（建物）,26273.0,"[""=ROUND(26273*133.56,0)"", ""=ROUND(26273*126.82,0)"", ""=ROUND(26273*139.32,0)"", ""=ROUND(26273*130.69,0)"", ""=ROUND(26273*125.81,0)"", ""=ROUND(26273*127.78,0)"", ""=ROUND(26273*131.12,0)"", ""=ROUND(26273*129.7,0)"", ""=ROUND(26273*128.8,0)"", ""=ROUND(26273*124.53,0)"", ""=ROUND(26273*116.19,0)"", ""=ROUND(26273*127.25,0)""]","[3509022.0, 3331942.0, 3660354.0, 3433618.0, 3305406.0, 3357164.0, 3444916.0, 3407608.0, 3383962.0, 3271777.0, 3052660.0, 3343239.0]"
1412000089,15.KDTVN メカ製造技術2課_MP FY2027_各予定(Ver01).xlsx,51,interest,,9114120007,固定資産金利（土地）,26273.0,"[""=ROUND(26273*16.93,0)"", ""=ROUND(26273*16.53,0)"", ""=ROUND(26273*18.16,0)"", ""=ROUND(26273*17.03,0)"", ""=ROUND(26273*16.39,0)"", ""=ROUND(26273*16.65,0)"", ""=ROUND(26273*17.09,0)"", ""=ROUND(26273*16.9,0)"", ""=ROUND(26273*16.78,0)"", ""=ROUND(26273*16.23,0)"", ""=ROUND(26273*15.14,0)"", ""=ROUND(26273*16.58,0)""]","[444802.0, 434293.0, 477118.0, 447429.0, 430614.0, 437445.0, 449006.0, 444014.0, 440861.0, 426411.0, 397773.0, 435606.0]"
1412000040,16.KDTVN 電気製造技術課_MP FY2027_各予定(Ver01).xlsx,303,interest,,9114120007,固定資産金利(建物、土地),,"[""=ROUND((188.35+23.88)*26273,0)"", ""=ROUND((178.43+23.25)*26273,0)"", ""=ROUND((180.02+23.46)*26273,0)"", ""=ROUND((178.21+23.22)*26273,0)"", ""=ROUND((174.19+22.7)*26273,0)"", ""=ROUND((175.81+22.91)*26273,0)"", ""=ROUND((178.57+23.27)*26273,0)"", ""=ROUND((177.4+23.12)*26273,0)"", ""=ROUND((176.65+23.02)*26273,0)"", ""=ROUND((173.13+22.56)*26273,0)"", ""=ROUND((166.24+21.66)*26273,0)"", ""=ROUND((175.38+22.85)*26273,0)""]","[5575919.0, 5298739.0, 5346030.0, 5292170.0, 5172891.0, 5220971.0, 5302942.0, 5268262.0, 5245930.0, 5141363.0, 4936697.0, 5208097.0]"
1412000080,20.KDTVN 部品技術課_MP FY2027_各予定(Ver01).xlsx,51,interest,,9114120007,建物の固定資産金利 ,26273.0,"[""=ROUND(V51*$B$2,0)"", ""=ROUND(W51*$B$2,0)"", ""=ROUND(X51*$B$2,0)"", ""=ROUND(Y51*$B$2,0)"", ""=ROUND(Z51*$B$2,0)"", ""=ROUND(AA51*$B$2,0)"", ""=ROUND(AB51*$B$2,0)"", ""=ROUND(AC51*$B$2,0)"", ""=ROUND(AD51*$B$2,0)"", ""=ROUND(AE51*$B$2,0)"", ""=ROUND(AF51*$B$2,0)"", ""=ROUND(AG51*$B$2,0)""]","[4820833.0, 4547594.0, 4555475.0, 4544704.0, 4733869.0, 4735971.0, 4741488.0, 4738861.0, 4835283.0, 4830291.0, 4814790.0, 4835020.0]"
1412000080,20.KDTVN 部品技術課_MP FY2027_各予定(Ver01).xlsx,52,interest,,9114120007,土地の固定資産金利,26273.0,"[""=ROUND(V52*$B$2,0)"", ""=ROUND(W52*$B$2,0)"", ""=ROUND(X52*$B$2,0)"", ""=ROUND(Y52*$B$2,0)"", ""=ROUND(Z52*$B$2,0)"", ""=ROUND(AA52*$B$2,0)"", ""=ROUND(AB52*$B$2,0)"", ""=ROUND(AC52*$B$2,0)"", ""=ROUND(AD52*$B$2,0)"", ""=ROUND(AE52*$B$2,0)"", ""=ROUND(AF52*$B$2,0)"", ""=ROUND(AG52*$B$2,0)""]","[611110.0, 592719.0, 593507.0, 592193.0, 616890.0, 617153.0, 617941.0, 617416.0, 630027.0, 629501.0, 627399.0, 630027.0]"
1412000044,22.KDTVN 金型技術課_MP FY2027_各予定(Ver01).xlsx,46,interest,,9114120007,"金利 (建物,土地) Lãi suất nhà xưởng",26273.0,"[""=ROUNDUP(1172.18*$B$2,0)"", ""=ROUNDUP(1115.6*$B$2,0)"", ""=ROUNDUP(1121.07*$B$2,0)"", ""=ROUNDUP(1115.67*$B$2,0)"", ""=ROUNDUP(1110.23*$B$2,0)"", ""=ROUNDUP(1110.81*$B$2,0)"", ""=ROUNDUP(1116.48*$B$2,0)"", ""=ROUNDUP(1113.04*$B$2,0)"", ""=ROUNDUP(1112.48*$B$2,0)"", ""=ROUNDUP(1109.45*$B$2,0)"", ""=ROUNDUP(1095.15*$B$2,0)"", ""=ROUNDUP(1113.74*$B$2,0)""]","[30796686.0, 29310159.0, 29453873.0, 29311998.0, 29169073.0, 29184312.0, 29333280.0, 29242900.0, 29228188.0, 29148580.0, 28772876.0, 29261292.0]"
1412000056,23.KDTVN 部品製造課_MP FY2027_各予定(Ver01).xlsx,469,interest,,9114120007,"建物,土地の金利",26273.0,"[""=ROUND(8314.58*$B$2,0)"", ""=ROUND(7870.11*$B$2,0)"", ""=ROUND(7889.15*$B$2,0)"", ""=ROUND(7864.68*$B$2,0)"", ""=ROUND(7840.44*$B$2,0)"", ""=ROUND(7845.38*$B$2,0)"", ""=ROUND(7870.76*$B$2,0)"", ""=ROUND(7859.78*$B$2,0)"", ""=ROUND(7860.3*$B$2,0)"", ""=ROUND(7847.97*$B$2,0)"", ""=ROUND(7789.77*$B$2,0)"", ""=ROUND(7865.39*$B$2,0)""]","[218448960.0, 206771400.0, 207271638.0, 206628738.0, 205991880.0, 206121669.0, 206788477.0, 206500000.0, 206513662.0, 206189716.0, 204660627.0, 206647391.0]"
1412000018,24.KDTVN 品質保証課_MP FY2027_各予定(Ver01).xlsx,39,interest,,9114120007,Lai suat TSCD 建物 Building 固定資産金利,26273.0,"[""=ROUND(V39*$B$2,0)"", ""=ROUND(W39*$B$2,0)"", ""=ROUND(X39*$B$2,0)"", ""=ROUND(Y39*$B$2,0)"", ""=ROUND(Z39*$B$2,0)"", ""=ROUND(AA39*$B$2,0)"", ""=ROUND(AB39*$B$2,0)"", ""=ROUND(AC39*$B$2,0)"", ""=ROUND(AD39*$B$2,0)"", ""=ROUND(AE39*$B$2,0)"", ""=ROUND(AF39*$B$2,0)"", ""=ROUND(AG39*$B$2,0)""]","[14640104.0, 13991686.0, 14145909.0, 13991949.0, 13886331.0, 13928894.0, 14001407.0, 13970668.0, 13950963.0, 13874509.0, 13693750.0, 13933623.0]"
1412000018,24.KDTVN 品質保証課_MP FY2027_各予定(Ver01).xlsx,40,interest,,9114120007,Lai suat TSCD 土地 Land 固定資産金利,26273.0,"[""=ROUND(V40*$B$2,0)"", ""=ROUND(W40*$B$2,0)"", ""=ROUND(X40*$B$2,0)"", ""=ROUND(Y40*$B$2,0)"", ""=ROUND(Z40*$B$2,0)"", ""=ROUND(AA40*$B$2,0)"", ""=ROUND(AB40*$B$2,0)"", ""=ROUND(AC40*$B$2,0)"", ""=ROUND(AD40*$B$2,0)"", ""=ROUND(AE40*$B$2,0)"", ""=ROUND(AF40*$B$2,0)"", ""=ROUND(AG40*$B$2,0)""]","[1856187.0, 1823346.0, 1843314.0, 1823346.0, 1809422.0, 1814939.0, 1824397.0, 1820456.0, 1817829.0, 1807845.0, 1784462.0, 1815727.0]"
